	Hero_ID	Last Played	Games	Win	With Games	With win	Against Games	Against Win	Player ID
351	11	1532451563	33	20	70	35	88	44	204526534
352	8	1528965913	30	15	63	31	104	56	204526534
353	26	1497801155	28	12	111	56	74	38	204526534
354	4	1530809133	28	15	93	55	110	57	204526534
355	74	1532541723	25	16	100	54	127	70	204526534
356	14	1532590756	22	12	116	63	171	88	204526534
357	48	1523265683	19	14	42	24	48	24	204526534
358	10	1531742605	18	8	18	14	26	12	204526534
359	18	1519113766	18	6	77	43	98	59	204526534
360	104	1516265690	18	8	145	75	120	69	204526534
361	44	1533402876	16	9	141	87	195	107	204526534
362	35	1531720691	16	9	147	77	169	107	204526534
363	6	1531302659	15	10	72	34	105	58	204526534
364	1	1531290016	15	9	66	34	96	59	204526534
365	17	1532367379	14	7	24	12	41	23	204526534
366	54	1515520530	13	11	36	20	45	26	204526534
367	2	1516387559	13	11	87	52	87	46	204526534
368	39	1516813686	12	8	25	13	36	22	204526534
369	21	1532628516	11	9	85	49	106	60	204526534
370	93	1515955555	11	5	73	39	97	59	204526534
371	19	1532974856	11	4	28	11	36	23	204526534
372	23	1532544468	10	3	21	12	33	24	204526534
373	106	1531731244	10	7	24	9	16	12	204526534
374	76	1530878185	10	8	33	18	41	20	204526534
375	41	1531293627	10	5	48	29	61	40	204526534
376	70	1522497272	10	6	45	31	60	29	204526534
377	46	1528976850	9	2	21	13	19	11	204526534
378	22	1531378969	8	4	45	21	59	31	204526534
379	20	1504179985	7	2	29	19	29	14	204526534
380	59	1520933266	7	4	53	24	74	39	204526534
381	42	1483091452	6	4	41	25	57	31	204526534
382	73	1486876554	6	2	20	10	33	19	204526534
383	88	1478753400	6	3	18	11	13	5	204526534
384	13	1532625350	6	4	10	2	26	16	204526534
385	12	1500226105	6	3	44	24	52	25	204526534
386	25	1531738310	6	4	34	13	44	25	204526534
387	86	1532677024	6	1	25	12	38	18	204526534
388	99	1478343621	5	3	52	25	77	40	204526534
389	49	1497631449	5	2	22	12	35	21	204526534
390	34	1532715990	5	3	32	18	42	26	204526534
391	9	1525732407	5	3	76	42	96	47	204526534
392	62	1472544877	5	3	59	34	58	28	204526534
393	114	1519374008	5	3	14	7	34	22	204526534
394	50	1525736536	5	2	22	15	27	19	204526534
395	75	1485841258	4	2	21	12	28	19	204526534
396	81	1485901809	4	4	30	18	52	22	204526534
397	16	1523687700	4	1	41	23	36	18	204526534
398	97	1530697193	4	2	16	7	23	13	204526534
399	5	1531244212	4	2	55	37	65	34	204526534
400	66	1479045811	4	2	1	1	1	1	204526534
401	98	1522614495	4	3	30	22	32	20	204526534
402	7	1528537762	4	3	45	24	77	40	204526534
403	94	1477490398	4	3	19	11	30	17	204526534
404	109	1522841100	4	2	7	3	20	9	204526534
405	15	1485753362	3	2	11	6	28	13	204526534
406	68	1481545601	3	2	7	6	12	2	204526534
407	67	1531374537	3	2	30	20	44	24	204526534
408	63	1485724910	3	3	29	14	42	28	204526534
409	55	1485917371	3	2	6	4	6	3	204526534
410	51	1485746893	3	3	11	4	13	10	204526534
411	72	1479132039	3	2	15	7	18	11	204526534
412	36	1479644141	3	1	45	32	58	29	204526534
413	87	1478952096	3	2	18	9	25	15	204526534
414	32	1530613105	3	2	87	45	102	48	204526534
415	27	1478335837	3	2	44	29	39	19	204526534
416	84	1482902252	3	0	42	22	52	25	204526534
417	45	1522256520	2	2	6	4	15	10	204526534
418	112	1478948832	2	2	23	14	15	8	204526534
419	61	1481189007	2	0	2	1	8	2	204526534
420	60	1478167529	2	2	21	14	23	13	204526534
421	53	1477328404	2	2	17	9	25	12	204526534
422	64	1483009586	2	2	17	9	21	11	204526534
423	95	1477995328	2	2	44	21	63	34	204526534
424	89	1515263197	2	2	5	4	12	7	204526534
425	43	1513276007	2	2	13	7	19	12	204526534
426	28	1487041663	2	1	41	20	64	35	204526534
427	56	1474277671	2	0	26	14	48	31	204526534
428	96	1478008447	2	1	15	9	23	13	204526534
429	58	1473945498	2	1	11	3	15	6	204526534
430	103	1529667623	1	0	4	3	5	4	204526534
431	101	1530985883	1	1	23	10	20	9	204526534
432	77	1467634167	1	1	16	9	13	7	204526534
433	69	1487026212	1	1	7	5	17	11	204526534
434	65	1479189221	1	0	4	2	10	7	204526534
435	57	1465666500	1	1	31	17	32	14	204526534
436	38	1478584557	1	0	1	0	11	8	204526534
437	85	1433765571	1	1	8	7	13	8	204526534
438	82	1516391424	1	0	14	10	12	7	204526534
439	37	1528541136	1	0	12	6	12	4	204526534
440	105	1486855712	1	1	14	5	33	19	204526534
441	108	1521835222	1	0	7	7	8	6	204526534
442	31	1430049974	1	1	18	10	26	18	204526534
